timestamp (swe),latitude truck,longitude truck,heading truck,latitude trailer,longitude trailer,heading trailer,angle sensor,roadWheelAngle,steeringWheelAngle,heading diff,truck_sensor_x,truck_sensor_y,trailer_sensor_x,trailer_sensor_y,normalized heading trailer,normalized heading truck,kingpin_y,kingpin_x,trailer_y,trailer_x,trailer_COG_y,trailer_COG_x
2024-10-02 11:21:45.466258,57.771522709063994,12.743479592870301,-22.66651595286594,57.7714367739612,12.743546348075801,-23.148526247316294,-1.0743099474145197,0.4907529935,10.009789063,0.4820102944503546,107.141268392969,106.46813190298673,101.95007851755682,97.47437127296548,27.007229510207654,27.48923980465801,104.33909782063878,106.03347153604943,97.34072888799464,101.88196307922375,92.60349073471082,104.30788043161179
2024-10-02 11:21:45.499591,57.7715227099785,12.743479594666175,-22.664219347037438,57.771436773807054,12.7435463475614,-23.14746627539549,-1.0743099474145197,0.4907236179999999,10.009789063,0.48324692835805294,107.14141502020337,106.46811482531152,101.95004571717337,97.47438384078458,27.008289482128458,27.49153641048651,104.33912514886457,106.03353282539098,97.34074271597221,101.88192780646784,92.60354998695139,104.30787908751755
2024-10-02 11:21:45.532924,57.77152271305167,12.743479599169035,-22.662696234231948,57.77143677468527,12.743546346973567,-23.14892731777333,-1.0743099474145197,0.4907236179999999,10.009789063,0.48623108354138367,107.14184923944762,106.46812756148736,101.95009820487618,97.47447328106281,27.006828439750617,27.493059523292,104.33916733699434,106.03391044938445,97.34083041928719,101.88198370204148,92.60354817201159,104.30834304423871
2024-10-02 11:21:45.566258,57.77152271298633,12.7434796002427,-22.659907839628943,57.7714367752678,12.7435463464686,-23.14932838823,-1.0743099474145197,0.4907529935,10.009789063,0.489420548601057,107.14188467185215,106.46807376772895,101.950128626387,97.47453787365123,27.00642736929395,27.495847917895006,104.33916746544486,106.03384227370347,97.34089453507734,101.882015059054,92.60353622157321,104.30829856793417
2024-10-02 11:21:45.599591,57.7715227101383,12.743479598359,-22.66211372713995,57.77143677622445,12.743546346729675,-23.148383007867743,-1.0743099474145197,0.49084112,10.009789063,0.4862692807277931,107.14156969963969,106.46795718429327,101.9502202297233,97.47459404428506,27.007372749656206,27.493642030384,104.33900822395465,106.03360926520482,97.34095182960323,101.88210445728448,92.60340545201502,104.30800969675487
2024-10-02 11:21:45.632924,57.77152270928723,12.743479597740134,-22.658628233886613,57.771436776635966,12.743546347048834,-23.148793627620677,-1.0743099474145197,0.49084112,10.009789063,0.4901653937340633,107.14147344007158,106.46792490774736,101.95026753504102,97.47460873938098,27.006962129903272,27.497127523637335,104.33904335227442,106.03338349662516,97.34096603653956,101.88215272037317,92.60342821362482,104.30780819170604
2024-10-02 11:21:45.666258,57.77152271110557,12.743479599282466,-22.659602262138282,57.77143677705457,12.743546346728033,-23.14887002199366,-1.0743099474145197,0.49084112,10.009789063,0.48926775985537674,107.14168750871282,106.46798379381043,101.95029100225113,97.47465322981772,27.00688573553029,27.496153495385666,104.33908340111607,106.03363375641297,97.34101043615665,101.8821763657736,92.60346596170241,104.30806296564892
2024-10-02 11:21:45.699591,57.7715227140102,12.743479603212124,-22.659205966329942,57.7714367775091,12.743546345814424,-23.149099205111742,-1.0743099474145197,0.49107612399999995,10.009789063,0.4898932387818,107.142085453947,106.46801076455304,101.95029489396585,97.47472741157664,27.006656552412206,27.496549791194006,104.33911803594805,106.03401697677927,97.3410843454581,101.88218079206003,92.60349369427831,104.30845972849878
2024-10-02 11:21:45.732924,57.77152271340943,12.743479603892501,-22.65967865651062,57.771436777778895,12.743546344455934,-23.149328388229993,-1.0743099474145197,0.491193626,10.009789063,0.4896497317193713,107.14206017561278,106.46793684469304,101.95026602972388,97.47480880060994,27.006427369293956,27.496077101013327,104.33903497459556,106.03400926184776,97.34116546203606,101.88215246239088,92.60340373072393,104.30846555607846
2024-10-02 11:21:45.766258,57.771522711311604,12.743479602476867,-22.66013702274694,57.771436778058366,12.743546344103,-23.148698134654992,-1.0743099474145197,0.491193626,10.009789063,0.4885611119080515,107.14182709667209,106.46785225785041,101.95027639740672,97.47484485460949,27.007057622868956,27.495618734777008,104.33894152341375,106.0337932141575,97.34120226529294,101.88216136000112,92.6033292607277,104.30821226654888
2024-10-02 11:21:45.799591,57.77152270991695,12.7434796017595,-22.657057374598192,57.77143677818755,12.743546344117725,-23.149887022079994,-1.0743099474145197,0.491193626,10.009789063,0.4928296474818019,107.14168069003168,106.46778578246646,101.95028798320176,97.47485337948208,27.005868735443954,27.498698382925756,104.33893460792623,106.03353238016575,97.34120937680727,101.88217571889456,92.60328654016439,104.30802168438308
2024-10-02 11:21:45.832924,57.771522711455766,12.743479602713967,-22.65834175498892,57.771436778506136,12.743546343507868,-23.149614867127312,-1.0743099474145197,0.491017373,10.009789063,0.49127311213839064,107.14184845394823,106.46785167121433,101.95029187574568,97.47490397811079,27.006140890396637,27.497414002535027,104.33897565621771,106.03374786610789,97.34126029897074,101.88217897663021,92.60333578466987,104.30822108851636
2024-10-02 11:21:45.866258,57.771522714647325,12.743479606019568,-22.65652738863727,57.7714367783695,12.743546342222634,-23.14993954321101,-1.0743099474145197,0.491017373,10.009789063,0.49341215457373977,107.1422470476242,106.46792763598337,101.95023112823365,97.47495307346624,27.00581621431294,27.49922836888668,104.3390867119061,106.0340790459323,97.34130900835524,101.88211898643347,92.60343706242755,104.30857145366106
2024-10-02 11:21:45.899591,57.771522714491326,12.743479607183424,-22.655539036440935,57.77143677848422,12.74354634074285,-23.14952892345797,-1.0743099474145197,0.491017373,10.009789063,0.4939898870170367,107.14227818818924,106.4678632581935,101.95018439903735,97.47502897215162,27.006226834065977,27.500216721083014,104.33904145033098,106.03407346415628,97.34138539518108,101.88207129945646,92.6034041670771,104.30854160810688
2024-10-02 11:21:45.932924,57.771522712071125,12.7434796058253,-22.654178261677615,57.7714367783538,12.743546340069136,-23.149939543210976,-1.0743099474145197,0.49105654033333335,10.009789063,0.49576128153336185,107.1420197972345,106.46775308389596,101.95014753837314,97.47505052106814,27.005816214312972,27.501577495846334,104.33895759649603,106.03376451399618,97.34140645595714,101.88203539657296,92.60330794701747,104.30825692172493
2024-10-02 11:21:45.966258,57.7715227103545,12.743479604834834,-22.6522684023606,57.7714367783409,12.7435463395558,-23.150856275683314,-1.0743099474145197,0.491134875,10.009789063,0.4985878733227125,107.14183548591545,106.46767618178674,101.95012683103408,97.47507309751117,27.004899481840635,27.503487355163347,104.33891763741224,106.03350924344325,97.34142794262301,101.88201682754766,92.60324038024557,104.30805582178728
2024-10-02 11:21:45.999591,57.771522711638326,12.743479606236026,-22.654966078645685,57.771436778776426,12.743546338601675,-23.149228120615486,-1.0743099474145197,0.491134875,10.009789063,0.49426204196980095,107.14199855317393,106.46770346672865,101.95012755335597,97.4751477802886,27.006527636908462,27.500789678878263,104.33889274101982,106.0337725409783,97.34150456091366,101.88201375214723,92.60326451685484,104.30822291035695
2024-10-02 11:21:46.032924,57.77152271569823,12.7434796032679,-22.65146626144727,57.771436778787894,12.743546336011933,-23.15020692351534,-1.0743099474145197,0.491134875,10.009789063,0.498740662068073,107.14223162597774,106.4681284113159,101.95002961961693,97.47526712893058,27.005548834008607,27.50428949607668,104.33938538371741,106.03387558099453,97.34162274596439,101.88191810148979,92.60372768190696,104.30838378844045
2024-10-02 11:21:46.066258,57.77152271615807,12.743479605385366,-22.651714543158633,57.77143677959706,12.743546334622765,-23.149691261499992,-1.0743099474145197,0.491134875,10.009789063,0.49797671834135926,107.1423517385367,106.468064238788,101.95004560907388,97.47538832924454,27.006064496023956,27.504041214365316,104.3393164083333,106.03400491811702,97.3417445592874,101.88193288815006,92.60367423608609,104.30848265471352
2024-10-02 11:21:46.099591,57.77152271451688,12.7434796053869,-22.652459388292197,57.77143678091625,12.743546334662325,-23.150202148867244,-1.0743099474145197,0.491134875,10.009789063,0.49774276057504707,107.14221175225205,106.4679473041951,101.95015968790808,97.47548045401831,27.005553608656705,27.50329636923175,104.33918506541163,106.03389260564782,97.34183607672806,101.88204815864393,92.60352750739216,104.30840053095561
2024-10-02 11:21:46.132924,57.771522712383465,12.7434796047342,-22.652497585478276,57.77143678238883,12.743546335195568,-23.14950027556834,-1.0743099474145197,0.491134875,10.009789063,0.4970026900900635,107.14200477626252,106.46782526421929,101.95030571217482,97.47556090609075,27.00625548195561,27.503258172045673,104.33906228655685,106.03368704883336,97.34191736317676,101.88219254577214,92.60342586606932,104.30815349996554
2024-10-02 11:21:46.166258,57.77152271359224,12.743479605671334,-22.65329972639161,57.771436783208664,12.743546335059968,-23.149805853058997,-1.0743099474145197,0.49114956275,10.009789063,0.4965061266673878,107.14214371546345,106.46786844506589,101.9503704903561,97.47562549026094,27.005949904464952,27.50245603113234,104.33908995116388,106.03385579082457,97.34198158407864,101.88225803671995,92.60344432787892,104.30834029870887
2024-10-02 11:21:46.199591,57.771522717146354,12.7434796092417,-22.648792458402923,57.77143678429205,12.7435463341722,-23.150316740425993,-1.0743099474145197,0.491193626,10.009789063,0.5015242820230696,107.14258335875802,106.46795810806076,101.950429029755,97.47574326797766,27.005439017097956,27.506963299121026,104.33926680606231,106.03412797364041,97.34209875446463,101.88231776777972,92.60360579706548,104.30864267026676
2024-10-02 11:21:46.232924,57.7715227185793,12.743479610831201,-22.651447162854268,57.77143678515393,12.743546333070633,-23.15035971226099,-1.0743099474145197,0.491193626,10.009789063,0.4989125494067217,107.14276634304277,106.46798739260741,101.95046050207092,97.47585505853388,27.00539604526296,27.50430859466968,104.33924473446105,106.03440958847861,97.34221049393744,101.88234934032906,92.60358243135119,104.30892682435122
